CountryName,Date,MonthlyChangeSA,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,year,quarter,month_sin,month_cos
Eswatini,2024-05-01,-1.25,-1.25,2.75,2.75,2.75,2.75,0.08333333333333333,2.3094010767585025,1.4166666666666667,2.0655911179772866,2.0833333333333335,1.5569978883230466,5,2024,2,0.49999999999999994,-0.8660254037844387
Eswatini,2024-06-01,-1.25,-1.25,-1.25,2.75,2.75,2.75,-1.25,0.0,0.75,2.1908902300206625,1.75,1.809068067466582,6,2024,2,1.2246467991473532e-16,-1.0
Eswatini,2024-07-01,-1.25,-1.25,-1.25,-1.25,2.75,2.75,-1.25,0.0,0.08333333333333333,2.0655911179772866,1.4166666666666667,1.969463855669324,7,2024,3,-0.4999999999999997,-0.8660254037844388
Eswatini,2024-08-01,-1.25,-1.25,-1.25,-1.25,2.75,2.75,-1.25,0.0,-0.5833333333333334,1.6329931618554492,1.0833333333333333,2.059714602177749,8,2024,3,-0.8660254037844385,-0.5000000000000004
Eswatini,2024-09-01,-1.25,-1.25,-1.25,-1.25,2.75,2.75,-1.25,0.0,-1.25,0.0,0.75,2.088931871468374,9,2024,3,-1.0,-1.8369701987210297e-16
Eswatini,2024-10-01,-1.25,-1.25,-1.25,-1.25,-1.25,2.75,-1.25,0.0,-1.25,0.0,0.4166666666666667,2.059714602177749,10,2024,4,-0.8660254037844386,0.5000000000000001
Eswatini,2024-11-01,-0.5,-1.25,-1.25,-1.25,-1.25,2.75,-1.0,0.43301270189221597,-1.125,0.3061862178478816,0.14583333333333334,1.9349017279876766,11,2024,4,-0.5000000000000004,0.8660254037844384
Eswatini,2024-12-01,-0.5,-0.5,-1.25,-1.25,-1.25,2.75,-0.75,0.43301270189221575,-1.0,0.3872983346207293,-0.125,1.7564815036678505,12,2024,4,-2.4492935982947064e-16,1.0
Ethiopia,2021-10-01,-4.5,-3.0,4.25,10.0,39.0,-2.6666666666666665,-1.0833333333333333,4.679298380455499,1.0416666666666667,6.261822152270586,5.0694444444444455,12.029468936558375,10,2021,4,-0.8660254037844386,0.5000000000000001
Ethiopia,2021-11-01,23.0,-4.5,-3.0,4.25,-5.5,4.666666666666667,5.166666666666667,15.462319791458636,5.791666666666667,10.000520819770669,6.597222222222222,13.091019424104816,11,2021,4,-0.5000000000000004,0.8660254037844384
